title,company,location,posted_time,description,link
"AWS Data Lead at NYC, NY/ Tampa, FL",Novateur Technologies Inc.,"Nyc, NY",18 hours ago,"AWS Data Lead Location:NYC, NY/ Tampa, FL Duration:Long Term Primary Skill Overall experience of 6-8 years in Data warehousing and",https://www.dice.com/jobs/detail/AWS-Data-Lead-at-NYC%2C-NY%26%2347-Tampa%2C-FL-Novateur-Technologies-Inc.-Nyc-NY-10001/90938793/6286095
Job Opportunity: Software...,Xoriant Corporation,"Montvale, NJ",12 hours ago,"Software Developer - .NET III Location : Montvale, NJ Phone/F2F interview. 12+ Months Contract Job Description: Duties: Coding,...",https://www.dice.com/jobs/detail/Job-Opportunity%3A-Software-Developer-%26%2345-.NET-III-%26%2347-Montvale%2C-NJ-Xoriant-Corporation-Montvale-NJ-10001/xorca001/6113972
"Senior Web Developer (SQL, REST...",iTech Solutions,"New York, NY",moments ago,"Senior Web Developer (SQL, REST APIs); NYC Or Boston; W2 only Develop specifications of extremely complex software programming...",https://www.dice.com/jobs/detail/Senior-Web-Developer-%28SQL%2C-REST-APIs%29%3B-NYC-or-Boston%3B-W2-iTech-Solutions-New-York-NY-10001/10111560/19%26%234501793
GCP Solutions Architect - Remote...,Sovereign Technologies,"New York, NY",1 week ago,"Title : GCP Solutions Architect Location : Remote position with minimal travel to San Francisco, CA, less than 10%. Duration",https://www.dice.com/jobs/detail/GCP-Solutions-Architect-%26%2345-Remote-position-%26%2345-12-Months-Sovereign-Technologies-New-York-NY-10001/10120317/6340720
Direct Client-Tibco...,Cardinal Integrated Technologies Inc,"Union, NJ",12 hours ago,"Position: TIBCO Administrator/Developer Location: Union, NJ Duration: 6+ Months Job Description: TIBCO Administrator/Developer...",https://www.dice.com/jobs/detail/Direct-Client%26%2345Tibco-Admin%26%2347Developer%26%2345F2F-Mandatory-Cardinal-Integrated-Technologies-Inc-Union-NJ-07083/10121181/6312362
Quality Assurance (QA) Tester -...,Access Staffing,"New York, NY",11 hours ago,New and exciting full-time opportunity for a QA Tester with automation testing (this is with a financial services company in,https://www.dice.com/jobs/detail/Quality-Assurance-%28QA%29-Tester-%26%2345-Great-opportunity%21-%26%2345-to-100k-%2B-bonus%21-Access-Staffing-New-York-NY-10001/accperny/SK_NYC_QA
Consultant Contractor Robotics...,Gambit Technologies Inc,"New York, NY",1 day ago,Consultant Contractor Robotics Process Engineer (RPA) for a Fortune 500 Company If you're a passionate coder with 3-5 years of,https://www.dice.com/jobs/detail/Consultant-Contractor-Robotics-Process-Engineer-%28RPA%29-for-a-Fortune-500-Company-Gambit-Technologies-Inc-New-York-NY-10001/10116662/CL8679341122
Analytics Consultant / Business...,Xinthe Technologies,"Jersey City, NJ",3 weeks ago,Analytics Consultant/ Business Analyst Location : NJ / NY / CT Start: Immediate Duration: 6 months CAN BE EXTENDED Skillsets:,https://www.dice.com/jobs/detail/Analytics-Consultant-%26%2347-Business-Analyst-%28-Locations-%26%2345-NY%26%2347-NJ%26%2347-CT%29-Xinthe-Technologies-Jersey-City-NJ-07097/10514647/6340230
DevOps Engineer,Oscar Associates Americas LLC,"Newark, NJ",6 minutes ago,"DevOps Engineer - CI/CD, Python, IAC, Terraform, Containers, Docker, Ansible & Git Newark, NJ $120,000-$140,000 The Role: ARE YOU...",https://www.dice.com/jobs/detail/DevOps-Engineer-Oscar-Associates-Americas-LLC-Newark-NJ-07102/10525742/DevOps%26%2345931
Big Data Developer,"Fortune Global Solutions, LLC","Jersey City, NJ",1 week ago,"Greetings! We have an immediate need of python developer in Chicago, IL. Please go through the below requisition and if",https://www.dice.com/jobs/detail/Big-Data-Developer-Fortune-Global-Solutions%2C-LLC-Jersey-City-NJ-07097/91001055/6249000
Senior Cloud Security Engineer,News Corp,"New York, NY",3 days ago,"Job Description: As a global media and information services company, News Corp understands the importance of data security and...",https://www.dice.com/jobs/detail/Senior-Cloud-Security-Engineer-News-Corp-New-York-NY-10036/906563BA/115833845
"Lead Software Engineer,...",Planned Parenthood Federation of America,"New York, NY",2 weeks ago,"Planned Parenthood Federation of America (PPFA) is the nation s leading women s health care provider, educator, and advocate, serving",https://www.dice.com/jobs/detail/Lead-Software-Engineer%2C-Application-Architecture-Planned-Parenthood-Federation-of-America-New-York-NY-10001/RTX1d3bbf/6333591
Sr. Java Engineer,"NTT DATA, Inc.","New York, NY",moments ago,"Title: Sr. Software Engineer - Backend Java Location: NY, NY Duration: Full-time Our client is seeking an experienced Senior Software",https://www.dice.com/jobs/detail/Sr.-Java-Engineer-NTT-DATA%2C-Inc.-New-York-NY-10001/misiny1/19%26%234513496
Cybersecurity Consultant 3 -...,AT&T,"New York, NY",3 weeks ago,AT&T Cybersecurity Consulting is a division of AT&T (a Fortune Global Top 10 company) and is looking for a senior,https://www.dice.com/jobs/detail/Cybersecurity-Consultant-3-%26%2345-Secure-Infrastructure-Services-AT%26T-New-York-NY-10001/10285903/1956081%26%23456
Senior Solutions Architect,Ness USA inc.,"Teaneck, NJ",2 weeks ago,"Total years of Experience Over 20 years in the IT industry Roles & Responsibilities Work directly with onsite teams, customers",https://www.dice.com/jobs/detail/Senior-Solutions-Architect-Ness-USA-inc.-Teaneck-NJ-07666/apar/6336884
DevOps Automation Engineer,"TSR Consulting Services, Inc.","Raleigh, NC",moments ago,"DevOps, Infrastructure and Cloud Automation Engineer Location: Raleigh NC Client: Financial Services Contract: Long Term Job...",https://www.dice.com/jobs/detail/DevOps-Automation-Engineer-TSR-Consulting-Services%2C-Inc.-Raleigh-NC-10010/tsrny/19%26%234504810
Full Stack developer - New York...,Premium Information Technology,"New York, NY",4 days ago,"Hello Greeting from Premium Information Technology Inc, Position: Full Stack Java Developer with Angular Location: New York City, NY...",https://www.dice.com/jobs/detail/Full-Stack-developer-%26%2345-New-York-City%2C-NY-Premium-Information-Technology-New-York-NY-10001/prepa001/JPC207%26%2345207
Azure Data Platform Developer,Tech Mahindra (Americas) Inc.,"Warren, NJ",3 weeks ago,Year of Exp. & Pre-Requisites o Minimum 6 years of overall IT experience o Working knowledge of Data Warehousing concepts,https://www.dice.com/jobs/detail/Azure-Data-Platform-Developer-Tech-Mahindra-%28Americas%29-Inc.-Warren-NJ-07059/10117699/6187348
DevOps Engineer,GlobalSource IT,"Piscataway, NJ",1 month ago,GlobalSourceIT is part of the Midwest s largest privately held staffing and consulting conglomerate. While we focus primarily in ERP,https://www.dice.com/jobs/detail/DevOps-Engineer-GlobalSource-IT-Piscataway-NJ-08854/argusit/6326400
Ruby on Rails engineer,Eliassen Group,"New York, NY",1 week ago,"Ruby on Rails Engineer New York, NY Pay: $50.00-$60.00 or up to $140,000.00 salary Contract: 6+ month contract to hire",https://www.dice.com/jobs/detail/Ruby-on-Rails-engineer-Eliassen-Group-New-York-NY-10001/10444409/6332689
Data Scientist,"VED Software Services, Inc.","Jersey City, NJ",4 days ago,Responsibilities: Work with business analysts and technology developers to analyze automation use cases for opportunities to leverage...,https://www.dice.com/jobs/detail/Data-Scientist-VED-Software-Services%2C-Inc.-Jersey-City-NJ-27701/vedmi001/fulltime
Business Intelligence Lead Analyst,"Brains Workgroup, Inc.","New York, NY",3 days ago,"BI (Business Intelligence) Lead Analyst One of our clients, a major Retailer, is looking for a talented Business Intelligence (BI)",https://www.dice.com/jobs/detail/Business-Intelligence-Lead-Analyst-Brains-Workgroup%2C-Inc.-New-York-NY-10001/RTL499109/BIAnalyst3
Senior Vice President of Data...,"Brains Workgroup, Inc.","Great Neck, NY",3 days ago,"Senior Vice President of Data Integration and Machine Learning One of our clients, a Global Market Research Company, is looking",https://www.dice.com/jobs/detail/Senior-Vice-President-of-Data-Integration-and-Machine-Learning-Brains-Workgroup%2C-Inc.-Great-Neck-NY-11020/RTL499109/VP%26%2345Data
SRE,Kforce Technology Staffing,"New York, NY",11 hours ago,"RESPONSIBILITIES: Kforce has a client in search of an SRE in New York, NY. Duties Include: * Evangelize best practices",https://www.dice.com/jobs/detail/SRE-Kforce-Technology-Staffing-New-York-NY-10001/kforcecx/ITAQG1865920
DevOps Engineer - Terraform,Kforce Technology Staffing,"New York, NY",11 hours ago,"RESPONSIBILITIES: Kforce is working with a growing Technology Firm located in New York, New York (NY) that is searching for",https://www.dice.com/jobs/detail/DevOps-Engineer-%26%2345-Terraform-Kforce-Technology-Staffing-New-York-NY-10121/kforcecx/ITAQG1837878
Performance Test Engineer,Custom Staffing,"Parsippany-troy Hills, NJ",2 weeks ago,Please note only on W2 GC or Those authorized to work in the United States without sponsorship are encouraged to,https://www.dice.com/jobs/detail/Performance-Test-Engineer-Custom-Staffing-Parsippany%26%2345troy-Hills-NJ-/10301087/6332054
Network Engineer,Milan Solution,"Jersey City, NJ",1 week ago,5+ years of experience with Cisco router/switch/Datacenter/VOIP products and strong analytical and troubleshooting skills. Cisco VOIP...,https://www.dice.com/jobs/detail/Network-Engineer-Milan-Solution-Jersey-City-NJ-07097/91111776/6339818
Azure Data Engineer,Paradigm Infotech,"Warren, NJ",20 hours ago,"Looking for Azure Data Engineer @ Warren, NJ Job Title : Azure Data Engineer Contract : 6-12 months Need to",https://www.dice.com/jobs/detail/Azure-Data-Engineer-Paradigm-Infotech-Warren-NJ-07059/10107189/6280367
Senior Performance Test Engineer,Kforce Technology Staffing,"Newark, NJ",11 hours ago,"RESPONSIBILITIES: Kforce is working with a growing financial services firm located in Denville, New Jersey (NJ) and they are searching",https://www.dice.com/jobs/detail/Senior-Performance-Test-Engineer-Kforce-Technology-Staffing-Newark-NJ-07834/kforcecx/ITAQG1863934
Application Architect III,Orion Business Innovations Careers,"Montvale, NJ",moments ago,Duties: Partner with other Architecture teams to develop solution designs and review alternative solutions for best fit. Strategize...,https://www.dice.com/jobs/detail/Application-Architect-III-Orion-Business-Innovations-Careers-Montvale-NJ-07645/10334542a/19%26%234501841
Site Reliability Engineer,"TSR Consulting Services, Inc.","New York, NY",moments ago,Title: Site Reliability Engineer Location: NYC W2 ONLY Online Publisher is looking for a proactive Site Reliability Engineer who...,https://www.dice.com/jobs/detail/Site-Reliability-Engineer-TSR-Consulting-Services%2C-Inc.-New-York-NY-10014/tsrnj/19%26%234504778
Security Architect - Splunk,QED National,"Jersey City, NJ",6 minutes ago,"A NYS agency located in New York, NY is looking for a Security Architect - Splunk for a 12 month",https://www.dice.com/jobs/detail/Security-Architect-%26%2345-Splunk-QED-National-Jersey-City-NJ-07304/qed/BBBH11403%26%2345401
DevOps/Site Reliability Engineer -...,Atlantic Partners,"New York, NY",7 days ago,Our client is looking for a proactive Site Reliability Engineer who shares our passion for technology and innovation. The right,https://www.dice.com/jobs/detail/DevOps%26%2347Site-Reliability-Engineer-%26%2345-C2H-Atlantic-Partners-New-York-NY-10001/10124549/JS%26%2345SiteRel%26%2345NYC
Cloud DevOPS Architect,IGT Solutions Inc,"Nyc, NY",3 days ago,Position:- Senior Devops Engineer Salary: DOE 12 months renewable/FTE Job Location: Dubai Creates and maintains fully automated CI/CD...,https://www.dice.com/jobs/detail/Cloud-DevOPS-Architect-IGT-Solutions-Inc-Nyc-NY-30301/91098949/6261225
"Devops engineer - Piscataway, NJ",Virtusa,"Piscataway, NJ",2 weeks ago,"Git, Bitbucket, Teamcity, uDeploy, RTC, WebSphere, BuildForge, Powershell and Python Script Have problem solving attitude Good...",https://www.dice.com/jobs/detail/Devops-engineer-%26%2345-Piscataway%2C-NJ-Virtusa-Piscataway-NJ-60290/10115393/6167648
Informatica Data Quality Developer...,"DVI Technologies, Inc.","Nyc, NY",3 weeks ago,Role- Informatica Data Quality Developer / IDQ Developer Location: NYC Duration: 6 months Informatica Data Quality Development for the...,https://www.dice.com/jobs/detail/Informatica-Data-Quality-Developer-%26%2347-IDQ-Developer-DVI-Technologies%2C-Inc.-Nyc-NY-10001/10180535/6322716
Middleware DevOps Engineer -...,Contech Systems Online,"Newark, NJ",1 week ago,"CSI is accepting resumes for the following opportunity. If interested, please forward your resume and contact information and we will",https://www.dice.com/jobs/detail/Middleware-DevOps-Engineer-%26%2345-contract-to-hire-%28Newark%2C-NJ%29-Contech-Systems-Online-Newark-NJ-07102/10107170/19%26%234500808
Direct Client-Senior Data Engineer,Cardinal Integrated Technologies Inc,"Secaucus, NJ",19 hours ago,"Send your resume for immediate consideration with availability, contact and rate details to Mohd.Suhaib@cardinaltsinc.net Title:...",https://www.dice.com/jobs/detail/Direct-Client%26%2345Senior-Data-Engineer-Cardinal-Integrated-Technologies-Inc-Secaucus-NJ-07094/10121181/6214665
Urgently required Statistical...,"Binding Minds, Inc.","Roseland, NJ",1 day ago,"Title: Statistical Analyst/ Quant Analyst Duration: Long Term Interview: Phone and In-Person Location: Roseland, NJ Conduct rigorous,...",https://www.dice.com/jobs/detail/Urgently-required-Statistical-Analyst%26%2347-Quant-Analyst-in-Roseland%2C-NJ-Binding-Minds%2C-Inc.-Roseland-NJ-07068/91094149/2019%26%23452183
Hadoop Big Data Software Engineer,JPMorgan Chase & Co.,"Jersey City, NJ",5 hours ago,"Senior, hands-on development who is passionate about technology and has experience developing systems built using Big Data tools; is a",https://www.dice.com/jobs/detail/Hadoop-Big-Data-Software-Engineer-JPMorgan-Chase-%26-Co.-Jersey-City-NJ-07310/10125746/190060780
Vulnerability Assessments - Red...,Citigroup,"New York, NY",2 hours ago,"The Red Team performs global intelligence-led exercises against people, process, and technology to improve Citi s security posture....",https://www.dice.com/jobs/detail/Vulnerability-Assessments-%26%2345-Red-Team-%28Vice-President%29-Citigroup-New-York-NY-10010/citi4/19145198
Senior Shopify Developer,Markacy,"New York City, NY",1 week ago,We are looking for a Shopify Expert to join our rapidly growing team to implement and maintain functional web pages,https://www.dice.com/jobs/detail/Senior-Shopify-Developer-Markacy-New-York-City-NY-10001/RTX1d6cba/6342020
Full Stack Web Developer,Simons Foundation,"New York, NY",1 week ago,Job Description: POSITION SUMMARY This role will support the maintenance of several websites hosting editorially independent online...,https://www.dice.com/jobs/detail/Full-Stack-Web-Developer-Simons-Foundation-New-York-NY-10010/RTX143f8e/116456892
"IT Associate, Level 1, 2 or 3...",CUNY School of Professional Studies,"New York, NY",3 weeks ago,"Job Description Job Title: IT Associate, Level 1, 2 or 3 (Provisional) - Virtual Infrastructure Administration Job ID: 21449 Location:",https://www.dice.com/jobs/detail/IT-Associate%2C-Level-1%2C-2-or-3-%28Provisional%29-%26%2345-Virtual-Infrastructure-Administration-CUNY-School-of-Professional-Studies-New-York-NY-10001/grayblok/21449
Engineer- OMS Implementations and...,Flextrade Systems Inc,"Great Neck, NY",2 weeks ago,"Engineer-OMS Implementations and Support Technical Engineer for the SellSide Order Management System ABOUT FLEXTRADE Founded in 1996,...",https://www.dice.com/jobs/detail/Engineer%26%2345-OMS-Implementations-and-Support-Flextrade-Systems-Inc-Great-Neck-NY-11020/10224284/6330320
ELK Stack Sr. Developer,Gatix E Solutions,"Hoboken, NJ",2 weeks ago,"Role: ELK Stack Sr. Developer Location: Hoboken, NJ. Duration: 6+ months Job Description: Design and implement highly scalable ELK...",https://www.dice.com/jobs/detail/ELK-Stack-Sr.-Developer-Gatix-E-Solutions-Hoboken-NJ-07030/10498732/6334988
